"SNPnames" "Corr.All" "FST.All" "s_high" "SNPIncluded" "He.LS" "He_samp" "log.bf" "rho" "xtx" "TW.Zscore" "Md" "Hd" "Kd" "Nd"
"1364572117_853" -0.426313766340721 0.0142984497852421 0 TRUE 0.484093357297306 0.486111111111111 -1.28793142962765 -0.016025 29.498 0.71425 1.19558192697939 1.34253393678628 4.94748938819403 0.106526041697685
"1364658642_219" -0.057451173766133 0.0573280117599588 0 TRUE 0.480533668369078 0.482577777777778 -1.21437124545399 0.019781 33.258 0.189697 1.06172324703854 1.12375975651052 3.14982843530259 0.0573968396416379
"1364574254_923" -0.290197186775365 0.0734149847586004 0 TRUE 0.16224425113937 0.17195 -1.35006183277565 0.040927 36.463 0.891159 1.19724055314838 1.41784244390795 6.21154501679205 0.102512600019581
"1364617244_884" -0.30739660045111 0.058782331182117 0 TRUE 0.167566687568596 0.152777777777778 -0.891976490653912 -0.036651 33.268 2.55105 1.43278285752825 1.81118328725848 8.92674391378745 0.104527118709196
"1364689058_772" 0.12654560269723 0.0358423912498609 0 TRUE 0.390645613497443 0.37995 -1.26674654515751 0.038937 31.601 0.0864139 1.32448625185483 1.21689449748257 3.29409049275428 0.0498490475062856
"1364655810_10" 0.446272923532007 0.0430089568726982 0 TRUE 0.401764736045925 0.408977777777778 -1.20267705032998 0.042983 32.103 0.815614 0.787736551758616 1.07926942675005 3.30245312521761 0.0606690926768663
"1364622367_52" -0.171284051258911 0.00743207717791576 0 TRUE 0.424303072542426 0.44555 -1.11740716422066 -0.0082712 31.48 0.752901 0.832483954263139 1.10325421754587 3.78675622930517 0.118612635411258
"1364599895_822" -0.345759923202816 0.090644828061961 0 TRUE 0.418080376380245 0.408977777777778 -1.17387982561895 -0.012044 34.58 0.861073 0.561009977045954 1.15507638913971 4.31411906321911 0.0729956322324829
"1364621527_599" 0.137033385587296 0.0191032024225052 0 TRUE 0.499588244521641 0.496527777777778 -1.19705532627759 -0.013374 31.621 0.638659 0.803315153191436 1.08184751385146 3.21770484306953 0.0679669588569889
"1364621277_226" 0.170718230290745 0.0279069091769055 0 TRUE 0.210080106981674 0.200977777777778 -1.26045138813725 -0.046887 33.182 0.0461029 1.34443558993194 1.39665701559807 5.15343595210348 0.112667780347926
"1364655063_68" 0.344726850486517 0.0158654761430311 0 TRUE 0.489997388379808 0.49395 -1.2390500485891 -0.047121 28.59 2.25709 1.97981496268445 1.9966893203848 10.1924151004003 0.279673261212029
"1364616595_3" 0.0785725893275337 0.0461776446321251 0 TRUE 0.205493607015353 0.149994444444444 -1.02700615154019 -0.091056 33.121 1.36714 1.3260550252784 1.57873840823759 6.77694040276281 0.140782180757499
"1364650336_525" 0.106448641715367 0.0150554376361662 0 TRUE 0.442412493703867 0.465327777777778 -1.29874295329212 -0.014292 31.623 0.793865 0.656636096917219 1.11215434959365 3.65730043856316 0.10981039498314
"1364640916_453" 0.224263656300539 0.0664743162438507 0 TRUE 0.20284460448244 0.1958 -1.33809270723398 -0.027483 35.98 0.182917 1.43486310149312 1.46370850992365 5.43708384815308 0.122672674635484
"1364573450_567" -0.154523107617617 0.0201709026047692 0 TRUE 0.247559906664219 0.277777777777778 -0.702173857414672 -0.12348 32.018 1.79573 2.06969669946347 2.10344548509095 9.01022791456221 0.163851851470883
"1364622117_183" -0.299449839298091 0.0215539905662621 0 TRUE 0.40664985542926 0.386394444444444 -1.32838290408934 -0.012046 32.387 0.51847 0.724890710306386 1.11418547946161 3.68472899921549 0.0928587886933036
"1364630667_692" 0.00461648401970286 0.013121314385539 0 TRUE 0.41611201120805 0.426527777777778 -1.27857687905916 0.0077326 32.129 0.296966 0.949209330745436 1.098102108864 3.06834046919993 0.0575970297610678
"1364574218_578" 0.122428488392323 0.0122364260839148 0 TRUE 0.460024143740436 0.453994444444444 -1.27642940701329 0.079761 29.74 0.766818 1.61110595524763 1.52784804971544 6.41921043272675 0.165112040272971
"1364588163_579" 0.300272757251863 0.121250437487544 0 TRUE 0.159146364709822 0.17195 -1.09550625573086 0.19776 36.53 2.81711 3.06139749278342 3.02620603342714 14.918334050094 0.468890583821585
"1364627851_638" -0.475407978704948 0.0171151184677043 0 TRUE 0.403973438861765 0.3848 -1.20504514603675 -0.048906 29.96 0.304505 1.48356421298672 1.48130930604166 5.43600143727278 0.0821157082918944
"1364613554_690" -0.183747343190889 0.101324792041799 0 TRUE 0.182783657682814 0.198394444444444 -0.951907948187628 -0.028832 40.417 1.58003 2.03042006423539 2.24856427637866 13.4446960624587 0.35572902089443
"1364620097_742" -0.435902731710301 0.082445533324284 0 TRUE 0.254883055780628 0.293061111111111 -1.00676663460318 -0.0164 37.339 1.5675 1.13244590301399 1.67055489304367 8.69601853053706 0.134527238957361
"1364613559_249" -0.259611946070318 0.0170638533629565 0 TRUE 0.258701875877984 0.259644444444444 -1.20154272423469 0.14168 33.169 1.48059 1.87386768921655 1.85697720190307 7.56462547009876 0.118850062564768
"1364665280_84" 0.114854374107952 0.03416813925574 0 TRUE 0.243744683969005 0.231111111111111 -1.30817615418035 -0.069406 33.873 0.622943 1.18163484645629 1.41568765198708 5.75705514131937 0.127706378120972
"1364655680_163" -0.250825210856439 0.0130402934120048 0 TRUE 0.315874508941079 0.293061111111111 -1.24901360439248 0.0055172 32.443 1.07775 0.378847441987807 1.07648006413213 3.63686497522595 0.0455326756833632
"1364589555_225" 0.0774188729326224 0.0302008709959719 0 TRUE 0.497662131783245 0.49875 -1.21207218426932 0.017062 29.622 1.60006 1.29721084258405 1.43882436829378 5.80285073216465 0.131660384065132
"1364584963_61" 0.15258746491916 0.0130254344700241 0 TRUE 0.472943313252816 0.484394444444445 -1.17619333025276 0.063718 31.072 1.68712 1.2826576834589 1.41410374761959 5.31922484406381 0.0468984167285356
"1364685096_343" -0.436757138781897 0.109996450870707 0 TRUE 0.432419453541635 0.44555 -1.01842147594018 -0.042721 35.949 4.13073 3.21423303701856 2.99657276690602 14.8086509536162 0.381909884958451
"1364683975_549" 0.0816400411833462 0.0605893756813457 0 TRUE 0.16102503186192 0.15555 -1.20398797719724 0.10655 33.365 0.584402 1.4904572063754 1.49870102914522 5.63662028079542 0.0787022082434531
"1364600170_349" 0.130733584985691 0.0222916240638564 0 TRUE 0.473296323063295 0.4758 -1.156991592639 0.050854 31.35 0.556696 1.17111591290915 1.15720836640908 3.48036327196884 0.110053287622473
"1364600335_206" 0.303039376253241 0.0490441201571201 0 TRUE 0.470250436411444 0.471994444444444 -1.20857604335445 0.075752 32.33 1.67842 1.21611611727739 1.41245158027041 5.27158153913665 0.148988620256081
"1364652925_577" 0.136684938913212 0.0558634949036631 0 TRUE 0.49586010342728 0.498911111111111 -1.19216066654775 0.12472 32.383 3.10792 2.72062781965113 2.42599538727894 9.26328840962506 0.174959492240914
"1364626886_529" -0.239599699283709 0.0180536653153853 0 TRUE 0.495883197741063 0.497994444444444 -0.586348247936301 -0.076368 29.524 2.81772 2.4895247739644 2.47246631549421 11.8165668232314 0.260833937996162
"1364663017_549" 0.228959660668199 0.0264901424033295 0 TRUE 0.366956107889381 0.363061111111111 -1.22257317761069 -0.0359 31.469 0.445229 1.04915028535296 1.20245514591521 3.75804406841617 0.0755047103982736
"1364621035_731" 0.272432953026507 0.016320739963846 0 TRUE 0.472372022301224 0.479327777777778 -0.567062761561632 -0.069216 30.509 1.06958 2.12479725169936 1.92989317690333 11.2872656827007 0.221568839129731
"1364587062_308" -0.129990966896574 0.0293772305631051 0 TRUE 0.499655887448363 0.49875 -1.15634995140035 -0.013585 32.583 1.14306 0.384878985368971 1.12138072109201 4.22923578940012 0.117876096110133
"1364603357_141" -0.0930952106529676 0.0325035210834294 0 TRUE 0.282798649311538 0.255 -0.708564545072878 -0.10639 31.423 1.90792 1.9607717223488 2.024426657561 8.7954688240606 0.157170102167411
"1364603316_708" 0.109273017989565 0.047929943376576 0 TRUE 0.46345618339367 0.465327777777778 -0.725865252121038 -0.070242 35.227 2.16684 1.46389942537879 1.9486105039391 10.8397713484474 0.308188492863985
"1364597258_860" -0.503460472278427 0.0354430016935485 0 TRUE 0.45994140477064 0.4488 -0.559862633233243 -0.082393 31.041 4.11848 3.24111325279809 3.17437730825382 11.2356750687061 0.217498667989946
"1364576301_29" -0.000112921593304084 0.0264992604196685 0 TRUE 0.270206639312317 0.23355 -1.09936527544181 0.09761 32.282 0.184425 1.76178589354544 1.58834073053965 7.2406048189749 0.212946979012537
"1364651118_476" -0.138775797133725 0.0450762676979639 0 TRUE 0.470103047840431 0.450911111111111 -1.26904016809539 -0.01602 32.99 0.834597 0.48409527462224 1.09464186454733 3.79314996448615 0.115158158544473
"1364598939_462" 0.403296970710273 0.0200598858689154 0 TRUE 0.310747951381059 0.2952 -1.25050330797979 0.067336 32.611 0.246903 1.30659125461935 1.25023340850346 3.58881830430964 0.0504502142244836
"1364631128_36" 0.0762031214525972 0.0405811546210191 0 TRUE 0.440472566498111 0.465327777777778 -1.19389467679568 0.033038 31.794 0.0881731 1.33413666944779 1.19089923245943 3.23634875926451 0.0727791594837773
"1364623290_214" 0.275135540293247 0.0175172720153456 0 TRUE 0.486838793004945 0.491111111111111 -1.21678269079143 0.061214 30.78 1.90677 1.4619547262346 1.52558833942374 5.80883475231247 0.149797255730177
"1364685477_579" -0.169390542400215 0.025206904781597 0 TRUE 0.207909703903856 0.1638 -1.33307973464051 0.075993 35.309 0.00393992 1.62055900827431 1.59807452604359 6.43593185675069 0.0971611968581339
"1364572776_620" -0.293083490870594 0.0416333457148268 0 TRUE 0.421025342433374 0.376661111111111 -0.540607512240769 -0.040738 34.163 2.97414 1.82678129957854 2.32127242043442 11.5814435151516 0.2341759675937
"1364611238_297" 0.0825238339533277 0.0156946186078475 0 TRUE 0.462540536470987 0.465327777777778 -1.2877797551854 0.037192 30.825 0.753596 0.999742319264772 1.14887977647458 3.58131473704873 0.0831438102901602
"1364573411_215" 0.241339419792105 0.0178370613002854 0 TRUE 0.222117631449483 0.198394444444444 -1.28302892459015 -0.040733 32.984 0.59372 0.841520787154395 1.1945213014043 4.10752857846949 0.120437297551643
"1364633838_323" 0.054807663176564 0.0359465347074679 0 TRUE 0.118793787129778 0.106911111111111 -1.40251323769416 -0.12254 35.838 0.104906 2.25921517481135 2.19050476970466 10.2686496815961 0.212860463903988
"1364580431_543" -0.0927812975391766 0.026666349335101 0 TRUE 0.486782293948183 0.486661111111111 -1.26795220502803 -0.016964 31.307 1.71213 0.984971199512068 1.3446548111593 5.219680288126 0.139948737981856
"1364610316_883" -0.104294285390031 0.0116252558164144 0 TRUE 0.404867932951263 0.392661111111111 -1.04756114006308 -0.031125 31.981 2.78836 1.79646430707629 1.88607830612875 7.82241862239535 0.184665050810509
"1364666613_385" 0.00535669993804665 0.0784357574273657 0 TRUE 0.267212595540111 0.2822 -0.845850020118452 0.15227 33.149 2.70392 2.40067978326793 2.47457520617594 11.5215374495755 0.293619221901299
"1364625332_618" 0.0745433216030231 0.0153140690778821 0 TRUE 0.410121835770593 0.4352 -1.19618794589379 -0.0091845 29.727 0.0098623 1.65339911717768 1.47523532888203 5.35343772134844 0.156413755658624
"1364619033_549" 0.310737708684023 0.0289528236674758 0 TRUE 0.384476815063199 0.383194444444445 -1.1274067379659 -0.041159 30.403 0.589085 1.27340395010255 1.32192753578162 4.90935034388487 0.153326747331366
"1364627474_87" 0.286482404295926 0.0331871108255752 0 TRUE 0.413371931035377 0.395727777777778 -1.27944380876025 0.047044 31.505 0.447738 1.1021679467319 1.13824967330897 3.09953672661058 0.0725988094632737
"1364613244_387" 0.0973227801107103 0.0310835296655939 0 TRUE 0.117188779725566 0.158311111111111 -1.31563046933419 -0.046721 37.444 0.0325732 1.93771186245274 1.79839203658283 7.40648393706255 0.0443278634714957
"1364566892_505" 0.112435470427355 0.0695355110981645 0 TRUE 0.453778662124928 0.469577777777778 -1.14277005742893 -0.0049412 31.794 1.4457 0.616915837585067 1.19749993101637 4.60585344997677 0.120228647074869
"1364597245_808" -0.0877277425032124 0.0365214546768012 0 TRUE 0.212385742128468 0.2262 -1.20245548563827 -0.017289 36.419 0.755921 1.09186142546123 1.35892296600649 5.42720037663038 0.0949073828758687
"1364594335_252" -0.404526346748629 0.0432024803392261 0 TRUE 0.357209788358119 0.345061111111111 -0.789494209319028 -0.020872 33.092 0.235822 1.6635860672014 1.51263573075589 9.48495930737335 0.230270602054818
"1364631234_838" 0.0439312060771172 0.02749718623891 0 TRUE 0.49999335707226 0.4998 -1.07762751724632 -0.064125 31.401 2.41058 1.68642840279676 1.78536664569024 7.16260113297879 0.181238728587084
"1364580178_427" 0.130057278941768 0.0148973773507048 0 TRUE 0.454000249640348 0.467911111111111 -1.17881411739115 0.025359 32.395 0.486238 0.870831086981142 1.04979421937059 2.94586293424363 0.103901914469667
"1364573044_464" -0.360840670212341 0.0274101793738925 0 TRUE 0.482156354161184 0.465327777777778 -0.988556437977925 0.031705 31.666 0.361939 1.36553868786908 1.25133315089957 5.61958937778822 0.144491996361444
"1364593599_756" -0.407629906745689 0.0707907488979426 0 TRUE 0.40103941581152 0.408977777777778 -1.33631791642826 0.012697 32.641 0.840271 0.507992289169723 1.0843343317711 3.93256940004339 0.055084817209896
"1364646257_797" -0.395833225861846 0.0668748347402552 0 TRUE 0.176567615989772 0.158311111111111 -0.800601397640384 -0.11896 34.591 1.71574 1.85217947862429 2.00866169653106 9.57515278701987 0.258998146192363
"1364609181_831" -0.259493928569734 0.128631560100487 0 TRUE 0.488806464906395 0.487727777777778 -1.19101973105697 -0.020294 39.607 0.042476 2.28739203270107 2.07985465377419 9.534247624739 0.170419499873126
"1364571932_42" -0.0715665084997214 0.0268550789561536 0 TRUE 0.306727436383925 0.279994444444444 -1.30636976709374 0.071424 29.734 0.911221 1.50578114720883 1.48207562790236 6.22104317840258 0.18103338758869
"1364624216_546" -0.318351411256117 0.105854062365221 0 TRUE 0.27743984230151 0.264244444444444 -0.938133027861437 -0.084681 34.825 0.391112 1.73947007341941 1.701395921692 9.17084026087495 0.198030379290985
"1364616514_864" 0.43398004466743 0.0175682619192567 0 TRUE 0.499349630602723 0.499644444444444 -1.14280022493833 0.093664 29.286 2.25224 2.19615227408278 2.00918826315049 7.87865280958827 0.0995253201190076
"1364627101_711" -0.226477334125849 0.0548863936104422 0 TRUE 0.243413915516863 0.259644444444444 -1.33151157954278 -0.038274 34.903 0.0325004 1.42192063480173 1.47707956841228 6.04225222126963 0.160748121145013
"1364588861_343" -0.31515478817066 0.0546080440755257 0 TRUE 0.105171183694576 0.10395 -1.07760674605365 -0.10355 35.057 0.701977 1.69716099297975 1.73535545406656 7.83214261144882 0.203022849371413
"1364574059_208" -0.500232299606759 0.0381824350390522 0 TRUE 0.264732692881804 0.284394444444444 -0.555205989723768 0.046409 33.317 1.57563 1.27453231575314 1.80970552021123 14.9275554789218 0.425479475786983
"1364601892_506" -0.33921789364937 0.0299142473393681 0 TRUE 0.212519003446177 0.18 -1.33194039270906 0.048906 32.092 0.122805 1.26848591379413 1.25780491873428 3.81184368911487 0.0671589570671336
"1364653113_638" -0.28507584261993 0.0704768520468404 0 TRUE 0.497534085016789 0.499327777777778 -1.157309649742 0.03474 34.881 0.38213 1.02050094579492 1.20748067739727 4.21251623106725 0.0741567476746302
"1364669603_227" -0.234926605131086 0.0356331106781344 0 TRUE 0.490818332088455 0.484394444444445 -1.19394218851906 -0.004241 32.757 0.890231 0.399276952943371 1.06045923053065 3.61968930854092 0.0502023683304028
"1364616041_186" -0.0681381772736889 0.0368464715590911 0 TRUE 0.499994600505841 0.4998 -1.2678234417229 -0.0079457 28.803 0.719151 1.3934900884079 1.45066500938198 5.83154457160956 0.126518436881221
"1364656701_773" -0.467535053219288 0.0489498008603874 0 TRUE 0.46735691977827 0.461727777777778 -0.959199938743471 -0.053931 33.405 3.64806 2.63339783020264 2.51790128417434 9.96450971285392 0.274337716082142
"1364614787_80" 0.364210523338371 0.0259248666830219 0 TRUE 0.365822329661079 0.361311111111111 -1.30560541915102 0.019114 32.129 0.4564 0.825562534626271 1.07410984974426 3.11367820251572 0.104873295925956
"1364594725_978" 0.0402097601184301 0.0214158928983962 0 TRUE 0.497289145241004 0.494311111111111 -1.29421323646838 -0.0033651 29.247 0.0593861 1.60596232973723 1.52931384881871 5.55797711516907 0.0594200755025176
"1364574347_684" -0.233890432383081 0.0285068234495851 0 TRUE 0.235946088114005 0.252661111111111 -0.948963304858787 -0.097702 34.188 2.59499 1.96840441935714 2.08281466828173 9.52541742324345 0.226882695683145
"1364609312_236" -0.140231968281153 0.0456601352493282 0 TRUE 0.377844633948793 0.350577777777778 -1.01711846936025 0.057273 34.651 1.942 0.937204518056901 1.57760284715676 8.46996615784155 0.226598709631252
"1364614902_916" -0.0857551671007601 0.0231139065878813 0 TRUE 0.449308998011986 0.432777777777778 -1.19904934510467 0.068862 33.728 1.1386 0.85694055329677 1.25597074878795 4.82980326920959 0.146309621418547
"1364590497_856" -0.0891214524569987 0.0370989925757962 0 TRUE 0.131212825412879 0.118644444444444 -1.07346720533348 -0.17509 37.244 0.452183 2.91864736433229 2.70847783338977 14.2390458318964 0.351452285870725
"1364571552_61" 0.130265467072676 0.0229333704759409 0 TRUE 0.494747288051014 0.4968 -1.20918724592588 0.017488 30.075 1.05768 1.05466623687559 1.21149634574856 3.90334654718779 0.0778310231223614
"1364629086_612" 0.227778779527086 0.0185906829016286 0 TRUE 0.31451814799478 0.32595 -1.30598303218721 0.0019367 31.513 0.110154 1.16811815059425 1.21920870125333 3.76603177898746 0.100352713594942
"1364660796_852" -0.0221638894182397 0.054452301397091 0 TRUE 0.267106783572459 0.290911111111111 -0.611348282973175 0.087182 36.611 2.51695 1.54465017262813 2.36919500699912 15.7924395581647 0.39376384537973
"1364641757_513" -0.0689479199285118 0.0686467067261552 0 TRUE 0.408872841405206 0.38955 -1.15695418946543 0.056442 31.603 0.00973105 1.59305209748768 1.36045101820812 4.4619972448847 0.112754317552723
"1364609173_658" 0.0713289288505499 0.0126464815790916 0 TRUE 0.473450110326163 0.465327777777778 -1.07513171387238 0.074244 30.714 1.31624 1.37104505823893 1.43207678839361 6.11658067056595 0.134590843901058
"1364606489_157" 0.418762669172281 0.0301266768852912 0 TRUE 0.270700893409995 0.311911111111111 -1.20417557590765 -0.13107 31.554 1.27265 1.83754252930254 1.97109832791978 8.86550869847905 0.0765506279731524
"1364656802_980" 0.439412214283038 0.0675019726470561 0 TRUE 0.497725045442425 0.497777777777778 -1.07477044260966 0.094259 34.33 1.84716 1.29853708505363 1.63271803162022 7.03692484230739 0.117353276653773
"1364585237_529" -0.304583749395376 0.0134629748458498 0 TRUE 0.496130012967016 0.499994444444445 -1.28340408181515 0.0054095 28.764 0.182023 1.65379468352204 1.55353769218231 5.62181655837149 0.122068435246062
"1364581001_946" 0.331135655400199 0.0259205823923501 0 TRUE 0.460305191348013 0.455994444444444 -1.12026777467532 0.045946 30.069 1.31325 1.26883735244473 1.35927985292972 5.68731375611755 0.0874043014169384
"1364601151_578" 0.216601011787537 0.0177593281829024 0 TRUE 0.497140189850563 0.4998 -1.26580043931377 0.10975 31.709 1.6745 1.70568878971584 1.66097574068406 6.49649910535679 0.150989442653084
"1364582068_281" 0.182388801566629 0.0477915149235409 0 TRUE 0.496348124390798 0.498577777777778 -1.27107024665629 0.030008 30.9 1.30686 0.920703257670523 1.2120703681392 4.26452266625791 0.0724783519962836
"1364613423_998" 0.315250906685105 0.0192155901125745 0 TRUE 0.151318013195223 0.1638 -1.30714427159341 -0.10711 36.627 0.727207 1.99489958741973 1.93080785277078 8.32413429617656 0.214298760248875
"1364653390_757" -0.303359939319964 0.0157672764928386 0 TRUE 0.488513474597317 0.49395 -0.892315280344158 -0.047838 29.037 0.259985 2.14434282892401 1.79688064473437 10.6297249523891 0.205187001636691
